id,length,aliphatic_index,ivywrel_fraction,gravy,charged_fraction,log_acidic_basic_ratio,aromatic_fraction
s1224_n503,503,89.68190854870774,0.40755467196819084,-0.6642147117296221,0.24652087475149104,0.09691001300805642,0.09145129224652088
s1225_n570,570,111.68421052631581,0.5614035087719298,-0.5052631578947371,0.3807017543859649,0.09958809640850337,0.12105263157894736
s1226_n612,612,70.94771241830064,0.30228758169934644,0.04607843137254898,0.16013071895424835,0.45425837176015815,0.04738562091503268
s1227_n673,673,93.99702823179791,0.424962852897474,-0.08306092124814285,0.22882615156017833,0.1576078533616681,0.08023774145616641
s1228_n729,729,104.82853223593965,0.3978052126200275,-0.503703703703704,0.1824417009602195,0.3303193717659688,0.06584362139917696
s1229_n756,756,110.91269841269839,0.376984126984127,-0.5842592592592593,0.22089947089947087,0.15053715458329303,0.003968253968253968
s1230_n326,326,102.94478527607363,0.4877300613496932,-0.02883435582822086,0.29447852760736193,0.14309099895275593,0.03680981595092025
s1231_n377,377,101.43236074270557,0.3395225464190982,-0.46286472148541125,0.08488063660477453,0.10266234189714778,0.04774535809018568
s1232_n439,439,89.54441913439635,0.4510250569476082,-0.7740318906605924,0.2824601366742597,0.15322837609617704,0.06605922551252848
s1233_n460,460,98.3695652173913,0.6434782608695653,-0.8586956521739129,0.44130434782608696,-0.021189299069938047,0.019565217391304346
s1234_n511,511,73.44422700587083,0.1917808219178082,0.17866927592954995,0.05675146771037182,-0.08432088570003592,0.033268101761252444
s1235_n588,588,112.22789115646259,0.532312925170068,-0.6802721088435373,0.34183673469387754,-0.11621516820344305,0.06292517006802721
s1236_n619,619,101.03392568659126,0.6445880452342488,-0.6802907915993539,0.3990306946688207,0.003488327845821341,0.04361873990306947
s1237_n677,677,113.30871491875922,0.3220088626292467,-0.7459379615952733,0.010339734121122601,-0.5440680443502757,0.04874446085672083
s1238_n715,715,113.59440559440557,0.47832167832167827,-0.6292307692307694,0.2097902097902098,0.25883231586952626,0.06573426573426573
s1239_n781,781,122.24071702944941,0.39436619718309857,-0.6323943661971838,0.04737516005121639,0.11197375944393241,0.08322663252240717
s1240_n341,341,101.99413489736071,0.5395894428152492,-0.5994134897360703,0.375366568914956,0.1900569151925051,0.0967741935483871
s1241_n353,353,115.41076487252124,0.5070821529745042,-0.336260623229462,0.34560906515580736,0.11270428019128832,0.05949008498583569
s1242_n441,441,100.36281179138322,0.5532879818594105,-0.5773242630385487,0.4217687074829932,0.18767313160549629,0.10204081632653061
s1243_n497,497,116.11670020120725,0.40643863179074446,-0.6070422535211268,0.20925553319919515,-0.049218022670181646,0.06438631790744467
s1244_n543,543,114.62246777163902,0.7624309392265192,-0.6867403314917124,0.47697974217311234,0.17886631311045337,0.03314917127071823
s1245_n559,559,59.92844364937389,0.5885509838998211,-0.8559928443649376,0.40966010733452596,0.003760148873306772,0.059033989266547404
s1246_n614,614,111.53094462540716,0.35504885993485347,-0.43566775244299694,0.052117263843648204,0.3203351508593678,0.06677524429967427
s1247_n664,664,72.21385542168674,0.24397590361445784,0.40617469879518064,0.09186746987951808,-0.153228376096177,0.04216867469879518
s1248_n732,732,106.25683060109287,0.6530054644808744,-0.6113387978142075,0.40437158469945356,0.1172969943144246,0.03551912568306011
s1249_n768,768,75.52083333333333,0.36979166666666663,0.014453125000000178,0.171875,1.4116197059632303,0.037760416666666664
s1250_n300,300,107.86666666666666,0.5233333333333333,-0.4063333333333333,0.38,0.13587872267231269,0.08
s1251_n372,372,102.52688172043011,0.6182795698924731,-0.4809139784946234,0.3817204301075269,0.13374825736530693,0.056451612903225805
s1252_n419,419,100.9307875894988,0.4486873508353222,-0.7973747016706444,0.3341288782816229,-0.048986460690873625,0.07875894988066826
s1253_n471,471,103.88535031847135,0.4883227176220807,-0.6583864118895967,0.3949044585987261,0.009240656734912643,0.07430997876857749
s1254_n500,500,99.30000000000001,0.48,-0.5004000000000002,0.29400000000000004,0.11136592941902611,0.056
s1255_n552,552,84.56521739130434,0.24275362318840582,-0.17681159420289855,0.010869565217391304,0.47712125471966244,0.03804347826086957
s1256_n618,618,119.66019417475727,0.5436893203883495,-0.3540453074433658,0.3883495145631068,0.1301775755489229,0.0048543689320388345
s1257_n671,671,89.10581222056632,0.35320417287630407,-0.43725782414306963,0.19970193740685543,0.0,0.0760059612518629
s1258_n710,710,101.49295774647887,0.523943661971831,-0.48746478873239407,0.35352112676056335,0.17752221416213,0.10704225352112676
s1259_n758,758,131.20052770448547,0.5158311345646438,-0.34195250659630594,0.2704485488126649,0.046200422248128786,0.10817941952506596
s1260_n329,329,105.92705167173253,0.48328267477203646,-0.11215805471124607,0.21580547112462006,-0.011899223299707757,0.1398176291793313
s1261_n368,368,115.48913043478262,0.41304347826086957,-0.5747282608695653,0.21739130434782608,-0.06366907986937732,0.0625
s1262_n445,445,106.04494382022473,0.6539325842696628,-0.4494382022471906,0.4269662921348315,0.5528419686577808,0.02471910112359551
s1263_n483,483,87.6190476190476,0.3643892339544514,-0.5293995859213249,0.2028985507246377,0.1401787031650368,0.07246376811594203
s1264_n549,549,98.56102003642987,0.5683060109289617,-0.6746812386156648,0.4007285974499089,0.3458423400803434,0.06557377049180327
s1265_n584,584,72.75684931506848,0.3441780821917808,-1.01541095890411,0.1558219178082192,0.16057909287743372,0.059931506849315065
s1266_n620,620,99.56451612903226,0.4854838709677419,-0.8846774193548386,0.34838709677419355,0.1040885976351798,0.09193548387096773
s1267_n653,653,56.937212863705966,0.1776416539050536,-0.8249617151607966,0.009188361408882083,0.0,0.03522205206738132
s1268_n743,743,64.69717362045762,0.3983849259757739,-0.9453566621803496,0.3593539703903096,0.20045060491512595,0.02557200538358008
s1269_n754,754,80.13262599469495,0.21352785145888592,-0.25384615384615394,0.03183023872679045,1.3979400086720377,0.010610079575596818
s1270_n304,304,95.92105263157895,0.5493421052631579,-0.387828947368421,0.35855263157894735,-0.21559980033935483,0.02631578947368421
s1271_n378,378,85.23809523809523,0.6481481481481481,-0.9314814814814815,0.46825396825396826,0.5550634286517389,0.12169312169312169
s1272_n420,420,112.09523809523809,0.5261904761904762,-0.3928571428571428,0.38095238095238093,0.021451001085632585,0.13333333333333333
s1273_n456,456,77.5,0.40131578947368424,-0.63859649122807,0.24342105263157893,0.6166187114988874,0.06140350877192982
s1274_n540,540,99.94444444444444,0.38888888888888884,-0.5972222222222222,0.20185185185185184,0.02348109584952281,0.005555555555555556
s1275_n588,588,100.51020408163265,0.5612244897959183,-0.4207482993197278,0.3843537414965986,0.4471580313422192,0.0510204081632653
s1276_n619,619,77.17285945072699,0.45395799676898224,-0.6297253634894989,0.2358642972536349,0.8868223742774902,0.0630048465266559
s1277_n675,675,69.33333333333334,0.28,-0.09688888888888893,0.1303703703703704,0.019305155195386628,0.034074074074074076
s1278_n715,715,91.31468531468532,0.28251748251748254,0.4862937062937064,0.1020979020979021,1.8692317197309762,0.03496503496503497
s1279_n779,779,83.4403080872914,0.6071887034659821,-0.7821566110397944,0.37612323491655975,0.6798196502407932,0.09499358151476252
s1280_n334,334,90.53892215568862,0.5239520958083832,-0.3511976047904192,0.31736526946107785,0.08065593161363054,0.041916167664670656
s1281_n397,397,92.89672544080604,0.3702770780856423,-0.8390428211586903,0.2141057934508816,0.09017663034908796,0.08816120906801007
s1282_n441,441,85.73696145124717,0.5056689342403629,-0.5079365079365079,0.31065759637188206,0.03125769373044202,0.061224489795918366
s1283_n486,486,72.07818930041151,0.434156378600823,-1.0174897119341566,0.23045267489711935,0.5295093241793507,0.10905349794238683
s1284_n547,547,110.3656307129799,0.5374771480804388,-0.3691042047531994,0.38756855575868376,0.12257200332919292,0.09506398537477148
s1285_n589,589,101.20543293718166,0.6638370118845501,-0.5546689303904923,0.4380305602716469,1.0561786062142184,0.035653650254668934
s1286_n633,633,63.83886255924169,0.25750394944707744,-0.5845181674565563,0.18799368088467616,1.3654879848908996,0.023696682464454978
s1287_n682,682,96.42228739002934,0.5601173020527859,-0.6070381231671556,0.407624633431085,0.3979400086720377,0.00879765395894428
s1288_n738,738,72.65582655826559,0.2181571815718157,-0.029674796747967358,0.14769647696476965,1.5563025007672873,0.03523035230352303
s1289_n765,765,110.62745098039215,0.46013071895424834,-0.7670588235294118,0.2222222222222222,-0.11171047087454479,0.0196078431372549
s1290_n333,333,68.37837837837839,0.46846846846846846,-0.5432432432432429,0.2882882882882883,0.4653828514484183,0.05705705705705705
s1291_n391,391,126.7007672634271,0.5217391304347827,-0.45907928388746794,0.25831202046035806,0.008433167536862764,0.11764705882352941
s1292_n401,401,107.20698254364089,0.458852867830424,-0.63142144638404,0.32917705735660846,0.025935734094399743,0.059850374064837904
s1293_n499,499,86.01202404809621,0.4168336673346694,-0.7230460921843687,0.282565130260521,0.14092684199243025,0.09218436873747494
s1294_n544,544,81.78308823529412,0.4632352941176471,-0.7952205882352943,0.3272058823529411,0.1660609175647537,0.0974264705882353
s1295_n567,567,108.32451499118166,0.8042328042328042,-0.8888888888888885,0.5432098765432098,1.2364186989758355,0.024691358024691357
s1296_n644,644,83.46273291925466,0.5108695652173912,-0.5343167701863355,0.32608695652173914,0.041001605004014806,0.05590062111801242
s1297_n694,694,103.70317002881843,0.3631123919308357,-0.7556195965417867,0.06628242074927954,0.26091277245599864,0.0792507204610951
s1298_n736,736,87.7717391304348,0.22146739130434784,0.5115489130434783,0.002717391304347826,0.0,0.05298913043478261
s1299_n776,776,96.25,0.42525773195876293,-0.7932989690721651,0.23969072164948452,-4.8216373327664354e-17,0.08634020618556701
s1300_n315,315,98.6984126984127,0.5079365079365079,-0.24984126984126998,0.33650793650793653,0.2830566246520803,0.022222222222222223
s1301_n399,399,87.09273182957394,0.39849624060150374,-0.04837092731829562,0.21804511278195488,0.10790539730951965,0.047619047619047616
s1302_n422,422,84.17061611374407,0.5521327014218009,-0.6727488151658767,0.3530805687203792,-0.07496476164646139,0.047393364928909956
s1303_n480,480,93.3125,0.59375,-0.6158333333333332,0.40625,0.24911219639848764,0.08333333333333333
s1304_n505,505,80.53465346534654,0.5386138613861386,-0.787920792079208,0.3801980198019802,-0.05379583238407864,0.05544554455445544
s1305_n594,594,84.37710437710437,0.2760942760942761,-0.9910774410774412,0.39898989898989895,-2.0737183503461227,0.07912457912457913
s1306_n635,635,69.33858267716535,0.2062992125984252,0.21165354330708658,0.05826771653543307,0.7403626894942439,0.07086614173228346
s1307_n669,669,113.06427503736923,0.4095665171898356,-0.7195814648729446,0.28550074738415543,-0.2742957424167365,0.08071748878923767
s1308_n712,712,113.9887640449438,0.4845505617977528,-0.4627808988764044,0.25842696629213485,0.5762527277216768,0.03230337078651685
s1309_n755,755,82.9271523178808,0.3258278145695364,0.06821192052980139,0.1576158940397351,0.1971338617952586,0.03973509933774834
s1310_n340,340,117.55882352941175,0.5764705882352941,-0.5247058823529412,0.3852941176470588,0.1924816752438506,0.08823529411764706
s1311_n386,386,84.68911917098445,0.45336787564766845,-0.9893782383419686,0.1606217616580311,0.5528419686577808,0.15025906735751296
s1312_n430,430,94.76744186046513,0.3953488372093023,0.27651162790697675,0.20465116279069767,0.4900862318840301,0.009302325581395349
s1313_n473,473,110.06342494714588,0.48202959830866804,-0.5976744186046514,0.2642706131078224,0.11696980693702454,0.012684989429175477
s1314_n510,510,104.07843137254899,0.5392156862745097,-0.6764705882352942,0.32941176470588235,0.4569178686313754,0.08039215686274509
s1315_n584,584,98.88698630136986,0.4126712328767123,-0.8054794520547945,0.26883561643835613,0.21748394421390632,0.039383561643835614
s1316_n649,649,74.02157164869028,0.19876733436055471,-0.6411402157164869,0.02157164869029276,0.2218487496163563,0.020030816640986132
s1317_n688,688,73.32848837209302,0.2877906976744186,-1.1920058139534881,0.04215116279069768,0.45863784902564936,0.07122093023255814
s1318_n741,741,99.95951417004049,0.41295546558704455,-0.5269905533063426,0.23886639676113358,0.15195757933896192,0.05802968960863698
s1319_n780,780,75.62820512820512,0.23333333333333334,-0.9543589743589742,0.020512820512820513,-0.30102999566398125,0.05128205128205129
s1320_n315,315,101.84126984126985,0.5079365079365079,-0.5244444444444447,0.3873015873015873,0.11270428019128832,0.08253968253968254
s1321_n380,380,42.00000000000001,0.2605263157894737,-0.7586842105263156,0.16052631578947368,0.18184358794477257,0.12631578947368421
s1322_n406,406,56.05911330049261,0.4876847290640394,-1.300985221674877,0.24876847290640394,2.0086001717619175,0.10591133004926108
s1323_n450,450,106.0,0.36666666666666664,-0.4726666666666664,0.1577777777777778,0.05958568998424405,0.035555555555555556
s1324_n519,519,78.6319845857418,0.24855491329479767,0.49556840077071307,0.038535645472061654,1.322219294733919,0.0905587668593449
s1325_n569,569,53.831282952548335,0.2601054481546573,-0.47627416520210897,0.21792618629173988,0.869231719730976,0.05799648506151142
s1326_n635,635,86.31496062992127,0.4267716535433071,-0.5886614173228345,0.18425196850393702,0.4722687519252503,0.07874015748031496
s1327_n650,650,60.92307692307691,0.2923076923076923,-1.2309230769230768,0.13538461538461538,0.0,0.06461538461538462
s1328_n722,722,77.65927977839334,0.29916897506925205,0.31371191135734067,0.12326869806094184,0.286789556549371,0.038781163434903045
s1329_n766,766,99.88250652741513,0.5117493472584856,-0.5383812010443867,0.3681462140992167,0.12315518386788268,0.01566579634464752
s1330_n316,316,92.27848101265823,0.4430379746835443,-0.701582278481013,0.3322784810126582,0.10605339244792619,0.09177215189873418
s1331_n394,394,125.20304568527918,0.4746192893401015,-0.35812182741116755,0.350253807106599,-0.15038585882077943,0.05583756345177665
s1332_n403,403,95.01240694789081,0.4367245657568238,-0.3803970223325063,0.32506203473945405,0.1116332698287627,0.06451612903225806
s1333_n470,470,112.59574468085106,0.4212765957446808,-0.700851063829787,0.16595744680851066,0.3941470196548985,0.036170212765957444
s1334_n526,526,103.1939163498099,0.7262357414448669,-0.8577946768060833,0.47148288973384034,0.041724334263233534,0.04182509505703422
s1335_n584,584,97.2431506849315,0.601027397260274,-0.64708904109589,0.3818493150684931,0.7804073306878678,0.06506849315068493
s1336_n612,612,108.16993464052287,0.4264705882352941,-0.7133986928104572,0.16993464052287582,0.23501019567432718,0.05555555555555555
s1337_n650,650,51.69230769230769,0.2630769230769231,-0.5589230769230772,0.07384615384615384,0.2880650184996135,0.10307692307692308
s1338_n701,701,99.71469329529243,0.38944365192582026,-0.9436519258202569,0.34236804564907275,2.3820170425748683,0.009985734664764621
s1339_n799,799,75.54443053817272,0.16020025031289112,0.4347934918648311,0.0050062578222778474,0.3010299956639812,0.0037546933667083854
s1340_n311,311,72.34726688102893,0.3665594855305466,-0.7887459807073957,0.2958199356913183,0.1492980824677446,0.10610932475884245
s1341_n380,380,105.86842105263159,0.5657894736842106,-0.6168421052631579,0.3710526315789474,0.3810720833847421,0.05263157894736842
s1342_n401,401,89.9002493765586,0.35910224438902744,-0.05511221945137146,0.06982543640897755,0.43933269383026263,0.1172069825436409
s1343_n493,493,101.13590263691682,0.34685598377281945,-0.8689655172413793,0.014198782961460446,-0.09691001300805639,0.08924949290060852
s1344_n518,518,92.8185328185328,0.5154440154440154,-0.4476833976833976,0.2992277992277992,0.049846372645097746,0.04054054054054054
s1345_n555,555,115.20720720720723,0.5837837837837838,-0.637657657657658,0.36036036036036034,0.1299595379833508,0.04864864864864865
s1346_n623,623,97.57624398073837,0.39807383627608345,0.2418940609951845,0.06420545746388442,0.082974235064764,0.15409309791332262
s1347_n667,667,111.66416791604196,0.335832083958021,-0.12458770614692652,0.046476761619190406,0.5698753079565612,0.043478260869565216
s1348_n727,727,68.85832187070152,0.20082530949105915,-0.9583218707015129,0.02200825309491059,0.9030899869919435,0.0343878954607978
s1349_n782,782,108.35038363171354,0.41560102301790286,-0.7341432225063939,0.13938618925831203,-0.21559980033935483,0.0076726342710997444
s1350_n340,340,94.17647058823529,0.3705882352941176,0.1035294117647057,0.20588235294117646,0.09691001300805649,0.03529411764705882
s1351_n368,368,100.97826086956523,0.39673913043478265,-0.009782608695652117,0.23369565217391303,0.039508541283673655,0.051630434782608696
s1352_n425,425,117.2235294117647,0.4823529411764706,-0.5962352941176473,0.2917647058823529,0.15322837609617698,0.06588235294117648
s1353_n454,454,84.31718061674009,0.5704845814977973,-0.8281938325991192,0.3832599118942731,0.2430380486862945,0.039647577092511016
s1354_n512,512,98.28125,0.48046875,-0.7970703125000002,0.337890625,0.16577499057970507,0.099609375
s1355_n590,590,123.61016949152541,0.49322033898305084,-0.4950847457627118,0.31355932203389836,-0.013935777943292493,0.07288135593220339
s1356_n638,638,86.63009404388715,0.4984326018808778,-0.24043887147335402,0.31818181818181823,1.8282301147269615,0.007836990595611285
s1357_n669,669,102.98953662182362,0.48430493273542596,-0.5002989536621827,0.273542600896861,0.2056465026173973,0.052316890881913304
s1358_n706,706,108.96600566572236,0.669971671388102,-0.5243626062322946,0.42634560906515584,0.2256751574694093,0.0084985835694051
s1359_n796,796,87.87688442211056,0.16457286432160806,0.6807788944723617,0.007537688442211056,0.47712125471966244,0.0
s1360_n304,304,109.34210526315789,0.5394736842105263,-0.7078947368421052,0.40460526315789475,0.14731951648565664,0.09210526315789473
s1361_n385,385,82.1038961038961,0.225974025974026,-0.9958441558441562,0.05714285714285715,-0.38535088136401713,0.01818181818181818
s1362_n446,446,107.17488789237667,0.5112107623318386,-0.5751121076233185,0.24663677130044845,0.289448123114166,0.09641255605381166
s1363_n476,476,70.5672268907563,0.21218487394957986,-0.8575630252100841,0.04201680672268908,-1.3222192947339193,0.04201680672268908
s1364_n548,548,86.11313868613138,0.2737226277372263,-0.14580291970802917,0.09306569343065693,1.2218487496163564,0.060218978102189784
s1365_n574,574,78.31010452961672,0.5052264808362369,-0.7475609756097565,0.3153310104529617,1.2380461031287955,0.04878048780487805
s1366_n618,618,94.20711974110033,0.5032362459546926,-0.5076051779935276,0.33495145631067963,0.1726307269461747,0.11650485436893203
s1367_n679,679,109.97054491899854,0.5581737849779087,-0.518262150220913,0.39469808541973495,0.11650556907143717,0.0662739322533137
s1368_n706,706,69.26345609065156,0.26203966005665724,-1.1211048158640224,0.028328611898016998,0.0791812460476249,0.08640226628895185
s1369_n768,768,85.54687499999999,0.4934895833333333,-0.64453125,0.3736979166666667,0.19875524369162506,0.0703125
s1370_n338,338,104.97041420118343,0.45857988165680474,0.04911242603550303,0.24260355029585798,0.0413926851582249,0.026627218934911243
s1371_n393,393,107.68447837150129,0.4885496183206107,-0.2671755725190838,0.33587786259541985,0.13061586949999054,0.06361323155216285
s1372_n416,416,104.01442307692308,0.5048076923076924,-0.485817307692308,0.3509615384615385,0.16633142176652496,0.12740384615384615
s1373_n484,484,54.77272727272727,0.08677685950413225,0.47024793388429736,0.006198347107438017,-0.6020599913279624,0.049586776859504134
s1374_n513,513,63.56725146198829,0.21052631578947367,-0.31013645224171527,0.08576998050682261,0.7459665670122424,0.031189083820662766
s1375_n570,570,107.92982456140352,0.5140350877192983,-0.5717543859649122,0.35789473684210527,0.2240989851267671,0.0456140350877193
s1376_n623,623,116.42054574638843,0.5489566613162119,-0.756340288924559,0.3996789727126806,0.17176988527303866,0.04173354735152488
s1377_n669,669,81.19581464872944,0.28699551569506726,-0.8142002989536624,0.35575485799701045,-2.0755469613925306,0.04783258594917788
s1378_n730,730,110.69863013698631,0.5424657534246575,-0.19931506849315056,0.32739726027397265,0.02523582341607343,0.008219178082191782
s1379_n776,776,118.67268041237111,0.6920103092783506,-0.4867268041237114,0.44072164948453607,0.5849042983216808,0.06829896907216496
s1380_n312,312,108.10897435897435,0.4807692307692307,-0.7999999999999998,0.3108974358974359,-0.026328938722349156,0.11217948717948718
s1381_n391,391,106.54731457800513,0.47058823529411764,-0.41764705882352954,0.26854219948849106,0.12257200332919292,0.12276214833759591
s1382_n412,412,54.1747572815534,0.3495145631067961,-0.7172330097087378,0.34466019417475724,0.743937149852542,0.05825242718446602
s1383_n457,457,82.84463894967178,0.5492341356673961,-0.6485776805251641,0.33479212253829316,-0.29683388107037306,0.037199124726477024
s1384_n518,518,102.39382239382238,0.7084942084942085,-0.9893822393822396,0.47104247104247104,0.05657345530215253,0.019305019305019305
s1385_n570,570,86.80701754385964,0.30526315789473685,-0.25,0.10877192982456141,0.19312459835446166,0.03508771929824561
s1386_n612,612,87.4673202614379,0.2238562091503268,0.08774509803921576,0.0016339869281045752,0.3010299956639812,0.013071895424836602
s1387_n659,659,79.19575113808801,0.32473444613050073,0.2056145675265554,0.16084977238239756,-0.0321846833714013,0.03945371775417299
s1388_n715,715,90.32167832167832,0.43776223776223777,-0.5683916083916083,0.3020979020979021,0.1040885976351798,0.06853146853146852
s1389_n798,798,93.14536340852129,0.22932330827067668,0.5639097744360901,0.007518796992481203,0.8450980400142568,0.06015037593984962
s1390_n315,315,105.23809523809524,0.33333333333333337,-0.9485714285714283,0.08571428571428572,0.15126767533064905,0.047619047619047616
s1391_n357,357,97.70308123249299,0.453781512605042,-0.2521008403361345,0.2773109243697479,0.11242217918630389,0.09803921568627451
s1392_n440,440,76.27272727272727,0.4886363636363636,-0.8322727272727273,0.3977272727272727,0.10354059190706957,0.10454545454545455
s1393_n463,463,90.15118790496759,0.5356371490280778,-0.3317494600431966,0.3326133909287257,0.5882717068423291,0.032397408207343416
s1394_n509,509,73.90962671905696,0.3202357563850688,0.12298624754420431,0.14734774066797643,0.42596873227228127,0.03929273084479371
s1395_n553,553,102.02531645569618,0.26763110307414106,0.1533453887884268,0.0,0.0,0.0
s1396_n609,609,109.17898193760264,0.5024630541871922,-0.5853858784893265,0.36288998357963875,0.08990511143939793,0.07717569786535303
s1397_n684,684,123.99122807017542,0.48830409356725146,0.21359649122807015,0.25438596491228066,0.27536800534284467,0.08333333333333333
s1398_n729,729,96.65294924554185,0.48422496570644724,-0.6637860082304524,0.27434842249657065,0.21041928783557454,0.07956104252400549
s1399_n750,750,58.97333333333332,0.24533333333333332,-0.7122666666666669,0.28400000000000003,1.7222224639697303,0.0013333333333333333
s1400_n342,342,72.63157894736842,0.32163742690058483,-0.6517543859649122,0.3216374269005848,0.20538063515766877,0.07602339181286549
s1401_n394,394,93.73096446700508,0.5304568527918782,-0.4266497461928931,0.3223350253807107,0.02020338608828699,0.030456852791878174
s1402_n442,442,87.94117647058823,0.5701357466063348,-0.7149321266968327,0.35067873303167424,-0.04984637264509772,0.06787330316742082
s1403_n468,468,116.85897435897436,0.5021367521367521,-0.3777777777777777,0.33974358974358976,0.13597403584769874,0.05555555555555555
s1404_n526,526,99.01140684410646,0.5209125475285171,-0.5811787072243347,0.35361216730038025,0.1397994066501822,0.10646387832699619
s1405_n556,556,123.47122302158273,0.6133093525179856,-0.41582733812949646,0.39388489208633093,0.10664995089599019,0.11690647482014388
s1406_n642,642,109.47040498442367,0.5062305295950156,-0.3769470404984424,0.3411214953271028,0.003930293628432371,0.11682242990654204
s1407_n698,698,60.81661891117478,0.3080229226361031,-0.14971346704871064,0.1776504297994269,1.4842998393467859,0.07163323782234957
s1408_n739,739,109.86468200270636,0.6535859269282814,-0.39269282814614376,0.40730717185385656,1.1062836390828736,0.03112313937753721
s1409_n758,758,94.5646437994723,0.2796833773087072,-0.8283641160949865,0.05013192612137203,-0.0871501757189002,0.03825857519788918
s1410_n318,318,95.18867924528301,0.44654088050314467,-0.09308176100628918,0.2610062893081761,0.03066881976645196,0.05660377358490566
s1411_n350,350,106.65714285714287,0.5942857142857142,-0.6351428571428571,0.43428571428571433,0.255272505103306,0.08571428571428572
s1412_n427,427,100.49180327868852,0.3325526932084309,-0.7793911007025762,0.2810304449648712,-0.5672978850687505,0.05620608899297424
s1413_n465,465,108.79569892473117,0.6473118279569893,-0.6277419354838714,0.4516129032258065,0.3448089202425684,0.12688172043010754
s1414_n510,510,82.84313725490196,0.5098039215686274,-0.9670588235294117,0.28627450980392155,0.1785379950027685,0.09411764705882353
s1415_n569,569,93.02284710017574,0.47978910369068534,-0.8664323374340951,0.2601054481546573,0.3010299956639812,0.07557117750439367
s1416_n641,641,59.62558502340094,0.1544461778471139,0.13229329173166926,0.0015600624024961,0.3010299956639812,0.09828393135725429
s1417_n692,692,50.79479768786127,0.10982658959537572,0.007658959537572146,0.001445086705202312,0.3010299956639812,0.05057803468208093
s1418_n709,709,109.11142454160789,0.44710860366713684,-0.3173483779971791,0.19181946403385047,0.037788560889399754,0.08885754583921016
s1419_n776,776,43.81443298969072,0.45618556701030927,-2.043685567010309,0.5438144329896907,2.6263403673750423,0.0
s1420_n343,343,104.25655976676384,0.6239067055393586,-0.5169096209912539,0.40524781341107874,0.4175355647354183,0.08746355685131196
s1421_n371,371,98.67924528301887,0.3557951482479785,-0.7973045822102427,0.07547169811320754,-0.0579919469776867,0.08355795148247978
s1422_n405,405,96.98765432098766,0.3876543209876543,-0.43259259259259275,0.2,-0.1371731930253116,0.03703703703703704
s1423_n490,490,92.93877551020408,0.23673469387755103,-0.02265306122448967,0.0,0.0,0.0
s1424_n505,505,102.91089108910892,0.4970297029702971,-0.5453465346534655,0.3108910891089109,0.1715436313049606,0.10297029702970298
s1425_n576,576,96.75347222222221,0.6979166666666667,-0.7571180555555554,0.44791666666666663,0.3840042307287451,0.0625
s1426_n604,604,90.31456953642385,0.2533112582781457,-0.09801324503311265,0.03145695364238411,0.3979400086720376,0.019867549668874173
s1427_n683,683,93.46998535871157,0.3543191800878478,-0.1834553440702782,0.1903367496339678,0.631443769013172,0.04978038067349927
s1428_n701,701,75.4493580599144,0.33523537803138376,-0.9457917261055636,0.04992867332382311,0.7132104434506291,0.11982881597717547
s1429_n791,791,103.35018963337545,0.3413400758533502,-0.5183312262958281,0.15676359039190896,-0.3646990755333584,0.05056890012642225
s1430_n341,341,101.70087976539588,0.5689149560117301,-0.5480938416422285,0.3519061583577713,-0.5463598411298605,0.01466275659824047
s1431_n392,392,99.23469387755101,0.5255102040816327,-0.6066326530612246,0.38010204081632654,0.1215850946007122,0.14540816326530612
s1432_n435,435,116.02298850574712,0.4160919540229885,-0.6193103448275861,0.11954022988505747,0.26531444339744664,0.05057471264367816
s1433_n467,467,85.41755888650962,0.2955032119914347,-0.6980728051391867,0.07066381156316917,0.17609125905568138,0.06638115631691649
s1434_n534,534,75.11235955056179,0.5299625468164794,-0.8932584269662924,0.33707865168539325,0.32999369159929787,0.07865168539325842
s1435_n593,593,71.1973018549747,0.42664418212478916,-1.0300168634064082,0.0657672849915683,0.2852357284807492,0.20404721753794267
s1436_n620,620,104.56451612903226,0.49193548387096775,-0.6283870967741936,0.3258064516129032,0.1725459782910316,0.08870967741935484
s1437_n673,673,95.83952451708765,0.6582466567607727,-0.7658246656760772,0.4442793462109955,2.1746411926604483,0.028231797919762255
s1438_n739,739,123.23410013531799,0.46549391069012175,-0.5932341001353184,0.2503382949932341,-0.06048074738138159,0.08660351826792964
s1439_n766,766,93.9686684073107,0.47650130548302866,-0.6654046997389034,0.335509138381201,0.19433571317178006,0.09660574412532637
s1440_n303,303,87.62376237623762,0.41254125412541254,-0.1006600660066006,0.23762376237623764,0.04699656267622367,0.019801980198019802
s1441_n381,381,106.9028871391076,0.5748031496062992,-0.12887139107611556,0.32808398950131235,0.2457271871970757,0.013123359580052493
s1442_n407,407,83.02211302211302,0.38820638820638825,-0.19705159705159697,0.2285012285012285,0.13830269816628138,0.06142506142506142
s1443_n461,461,99.69631236442517,0.5726681127982647,-0.6626898047722343,0.4143167028199566,0.00450050122667647,0.0065075921908893716
s1444_n549,549,85.1183970856102,0.38251366120218583,-0.9537340619307833,0.31147540983606553,-0.27492719309977615,0.04918032786885246
s1445_n591,591,79.42470389170897,0.40778341793570216,-0.746869712351946,0.25042301184433163,0.3010299956639812,0.06937394247038917
s1446_n611,611,65.59738134206219,0.19967266775777415,-0.37152209492635013,0.029459901800327332,0.26884531229257996,0.016366612111292964
s1447_n664,664,102.42469879518072,0.29066265060240964,-1.016415662650602,0.007530120481927711,-0.3979400086720376,0.0391566265060241
