protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s1225_n570,570,0.8034543859649124,1249.0,444,-22.352819684730086,5.105642127990721,0.40945084598491044,0.2578947368421053,3.2764284199087546,2757.431173647178,4,9.213619518787702,51.405026739679805,-96.70271635678849,21.66246223449707
s1226_n612,612,0.7837519607843138,1350.19,2811,-18.27914320552169,5.405695152282715,0.18000998607465468,0.0,4.048182581287179,6644.557461016776,18,18.36071441162262,86.6871385762908,-98.8713004972766,25.995641708374023
s1227_n673,673,0.8202476968796436,1189.62,1727,-114.08872889011496,4.3231397628784185,0.2109238941851473,0.004457652303120356,3.2256042411152905,1726.6193491576535,1,3.0935191834711784,38.92878428549248,-197.39945426550162,24.881717681884766
s1228_n729,729,0.8043263374485597,1349.28,3857,-35.93239714825815,4.952745246887206,0.17621863971296092,0.010973936899862825,3.7381614021135707,2388.112185148084,4,7.10928776293923,91.95160833316686,-116.51579101642648,24.44248390197754
s1229_n756,756,0.7740189153439154,878.532,15,-27.675337699076692,5.162708473205565,0.44227068244927537,0.047619047619047616,3.0672717875745144,1209.4098491002792,5,2.4148757064137425,5.901114078998357,-27.119781107271134,30.3248348236084
s1230_n326,326,0.7929312883435582,683.55,1294,-29.851314574195563,4.555668067932129,0.3069353976134714,0.04294478527607362,3.844531642998293,2080.1442750085644,5,4.776800190449145,27.546161557176678,-59.3689612134956,18.953731536865234
s1231_n377,377,0.796216976127321,968.351,1648,-8.940682142571823,5.445766639709471,0.2078299182841852,0.042440318302387266,3.956284089834378,3345.4027000571177,9,12.100217767340517,59.00933730987431,-46.606972326002065,23.069759368896484
s1232_n439,439,0.7695462414578588,2074.23,1587,-27.485361943698283,4.0500284194946286,0.41039086449967627,0.13439635535307518,3.4004919346419213,3919.5920998818497,13,9.875962017485346,6.654388222855509,-15.243855782616913,19.941036224365234
s1233_n460,460,0.7999402173913044,1280.88,1389,-11.318808924861408,5.200392723083495,0.22791647939472517,0.015217391304347827,3.759269693941438,3437.831725258037,10,9.653325736378596,67.14433191723322,-62.98134121974686,22.011293411254883
s1234_n511,511,0.7986399217221135,1223.26,1012,2.6335423680183254,8.195817375183104,0.20702871989202046,0.0,3.4970942858516705,3306.9224397888843,7,10.13016741866879,71.32065981613388,-40.69506770740655,24.637508392333984
s1235_n588,588,0.8020799319727892,1230.57,2086,-5.443763236242987,5.399727058410644,0.31413876936554785,0.07312925170068027,3.1474728717342115,2338.3057558463174,4,6.786417696698722,51.3292335276941,-48.16800065935071,23.73578453063965
s1236_n619,619,0.7519234248788369,1035.42,1763,-5.905165814987831,5.454804039001464,0.0772652195634866,0.0,2.640896616518172,1455.5984911919172,3,5.532667026987358,3.3653830030108285,-3.399757971605368,24.31842613220215
s1237_n677,677,0.8264268833087149,1957.65,730,-131.345489984737,4.0500284194946286,0.717885605342371,0.9689807976366323,2.6157928490604934,2030.3464591738257,2,4.329012509745146,7.500276081454603,-166.32978814090137,24.789640426635742
s1238_n715,715,0.8026697902097902,1847.91,4615,-46.001887479606026,4.773247718811036,0.166056408115755,0.016783216783216783,3.559995462720347,2912.505821476325,4,5.525824851975353,65.89181771584661,-112.82776937944968,25.22420883178711
s1239_n781,781,0.7505236875800256,1794.61,280,-25.385024164284882,4.0500284194946286,0.09322318909661628,0.0,3.244403394097538,6473.147180968515,12,24.372882303480807,1.9389683894714036,-19.060179034573007,28.78499984741211
s1240_n341,341,0.7951888563049854,557.071,1241,-27.54722389882864,4.621999168395996,0.4397844470921652,0.34017595307917886,3.9086727766239475,1755.0927098818063,7,6.093643180932056,24.2502257369066,-59.210952764473895,18.872360229492188
s1241_n353,353,0.7959767705382437,1033.6,1760,-18.051190802373057,5.263142967224121,0.3734173026721795,0.18413597733711048,4.046997321893943,1744.5761067115207,6,6.030451195762847,35.389410167101815,-57.59327565017783,18.559892654418945
s1242_n441,441,0.8058077097505669,1220.33,42,-63.42528436513351,4.0500284194946286,0.6031157093587731,0.8117913832199547,3.6382744267504497,1367.3782418708706,3,4.648188396292162,14.464615040116279,-114.81291507609728,23.31095314025879
s1243_n497,497,0.7967507042253521,1508.99,3285,23.969329137396173,9.2379487991333,0.17919953021258486,0.018108651911468814,3.714387652061708,3386.21596932697,7,12.417760339416777,110.64100078238758,-36.31688252570141,22.699195861816406
s1244_n543,543,0.8053068139963168,1894.14,45,-16.220856617559647,5.13377742767334,0.19868070888010156,0.0,3.482027948970771,2760.127357264753,6,7.664240160173997,67.58925052910706,-76.13178815274473,23.790515899658203
s1245_n559,559,0.840681037567084,822.09,132,-191.67970782690915,4.0500284194946286,0.6783311047965235,0.8855098389982111,3.0603803629634267,1767.0504558965704,4,4.898077298996798,6.165419091658149,-279.4443642889096,23.547386169433594
s1246_n614,614,0.8047247557003259,1144.82,8145,-111.66203373968126,4.2553308486938475,0.12681330917985184,0.0,3.164775145422467,1144.3459543964061,2,2.492919646575969,28.933143332654275,-194.33678419652048,23.572755813598633
s1247_n664,664,0.808798343373494,1121.06,198,-34.01422384214608,4.927622413635253,0.2699064691249036,0.007530120481927711,3.554696589043844,3195.5113691644024,5,7.382959195405633,70.28221397000068,-107.4398673427367,27.182069778442383
s1248_n732,732,0.7657386612021858,1283.46,1065,-7.697522580459559,6.1239126205444325,0.32872044599521366,0.17896174863387979,3.291025353455223,2333.7682873522917,5,7.163749357378867,8.800452098173484,-15.249932483531289,26.86927604675293
s1249_n768,768,0.8436341145833334,663.686,1605,-284.28168548518926,4.0500284194946286,0.6550532618710375,0.73828125,2.9835155903030848,1527.3092784356897,1,3.5378862781540903,8.558065142310497,-376.32592223698373,25.522884368896484
s1250_n300,300,0.802164,678.725,791,-17.201857866115887,4.800189399719239,0.44972910097398244,0.4033333333333333,3.2388646210472025,1488.8662823978711,2,6.391127145688076,30.61046849505646,-47.167671392396116,18.249998092651367
s1251_n372,372,0.7999317204301076,1021.56,2747,-18.31961874242314,4.895963096618652,0.16412514158798727,0.0,3.7434843001780367,1702.2537242641536,2,4.148421338619726,47.60858172509602,-70.12459956875684,19.49930191040039
s1252_n419,419,0.8031782816229117,1226.91,715,1.666116653081879,8.211289787292483,0.2216215369812091,0.0,3.515609598888713,2261.283804728919,5,7.64771842804728,69.19638744881065,-44.024333787345114,21.483871459960938
s1253_n471,471,0.810527813163482,1118.12,2999,-27.220837870775313,4.892723274230956,0.17840610383157665,0.006369426751592357,3.6455302225343513,1773.3544821236678,1,4.709317467418619,53.48182884435054,-92.19650312000769,21.930774688720703
s1254_n500,500,0.8159502,1060.6,1265,-49.986847000773864,4.680202293395996,0.1822823967844383,0.006,3.311590136816407,1407.972407054881,2,2.1874895526296623,51.05860495468583,-126.39984004435587,22.894180297851562
s1255_n552,552,0.7914297101449276,1502.93,2475,120.3792349454375,10.169388008117675,0.13683273000707258,0.009057971014492754,3.471553600965657,2523.4484744341435,4,6.433990294861584,236.02490680799352,-9.219816358077892,22.55450439453125
s1256_n618,618,0.8052415857605179,1477.66,5209,-28.044913848037282,5.00253620147705,0.13239869212380265,0.006472491909385114,3.4745254986327185,2063.6324560642315,0,4.985092940342214,69.50366447635645,-99.3208569138201,24.3095760345459
s1257_n671,671,0.7697609538002981,2251.88,1704,-24.602791580310367,4.643484306335449,0.21086619396891193,0.08643815201192251,3.8008912195661186,3202.4359435040406,5,13.704073065069851,57.540287756572326,-55.00259313283813,25.408409118652344
s1258_n710,710,0.7777143661971833,1146.67,307,72.05968005274795,10.685392951965333,0.36052838650727836,0.04788732394366197,3.4091729855622175,1062.3294441304092,3,3.768536861565138,174.77845981813363,-9.135893461378771,28.280546188354492
s1259_n758,758,0.7841493403693931,1157.48,2478,14.123051944689962,10.793570899963381,0.4370894167411467,0.2678100263852243,3.5927795214331777,3919.9351315750864,12,10.625955800690983,106.67298000010479,-51.65210773744574,24.72662353515625
s1260_n329,329,0.7919197568389058,636.8,3341,-11.805104654169142,5.1633337020874,0.3002515310596963,0.07598784194528875,3.6491457647914713,2144.520924560473,7,8.152299900259898,39.432161237528184,-42.80315850201682,18.351152420043945
s1261_n368,368,0.7954375,507.97,1598,0.04635285010895984,7.011737632751465,0.4815724749152857,0.41032608695652173,3.574414983680175,2051.197561739839,4,7.143914020713644,48.92272678177821,-35.59449184603328,18.44361686706543
s1262_n445,445,0.7958029213483145,804.283,64,6.5895465470185215,8.387546348571778,0.48349230903505547,0.30786516853932583,3.9941017838087225,2198.255738358005,1,1.655225799185094,54.28922474815376,-46.26849935721215,24.847423553466797
s1263_n483,483,0.8205643892339544,837.393,3235,-139.88211966139124,4.0500284194946286,0.24310916320707013,0.12422360248447205,3.0629016720737208,1465.9822114660585,1,1.8130465908906122,12.55045631096242,-219.1400244829889,21.930273056030273
s1264_n549,549,0.782448451730419,1076.29,2732,10.720398058479546,8.968277549743654,0.16343838617376166,0.0,3.923493366493476,3733.7987144013846,7,9.908189925539443,119.81189827719382,-79.87510610079084,23.92371940612793
s1265_n584,584,0.8175133561643836,1274.29,615,-77.83799399076176,4.23162899017334,0.5122249729333395,0.523972602739726,3.5261713520918474,2777.6553305361117,3,5.919739777298561,40.28205361274284,-114.71133346378599,28.236820220947266
s1266_n620,620,0.8034653225806452,1520.73,2880,-26.168233570438417,4.928361320495604,0.21360576756080255,0.0,3.745501860689915,3065.8265825021113,3,4.021392393885644,90.04729993446664,-86.60699883349567,25.317739486694336
s1267_n653,653,0.7735290964777948,1204.41,55,-8.448854918990904,6.488080024719238,0.10780756602665387,0.0,3.6700466084177825,3743.2119876837833,7,7.732435083980094,57.620138039167,-27.834788053646122,27.837560653686523
s1268_n743,743,0.8020496635262448,255.158,61,-2.494024388512235,4.0500284194946286,0.40756273500457846,0.08882907133243607,2.1255534527279654,10163.60620472818,25,83.53876706459904,0.0,-3.6995195968702856,24.129013061523438
s1269_n754,754,0.8036720159151194,886.751,251,-126.57639655608347,4.0500284194946286,0.40801629096031344,0.2612732095490716,3.538181708349181,1410.3911710939362,1,1.7458819628466955,30.6175890945756,-208.55893062283576,27.300994873046875
s1270_n304,304,0.8033374999999999,457.968,1227,-10.873481624116657,5.190332221984861,0.5133831864592953,0.506578947368421,3.4410966320451655,1709.9184889450114,3,3.5843587372059234,42.169987164639416,-42.565463170841404,17.41899299621582
s1271_n378,378,0.8075129629629629,895.972,1501,1.6855771986319041,8.08280429840088,0.11704794920838014,0.0,3.284450776907189,1542.7616125359652,2,2.72719799864932,66.06788686320701,-49.928307358943904,20.40926170349121
s1272_n420,420,0.7883450000000001,999.18,2503,-18.1891694542378,5.00645809173584,0.0810112554753006,0.0,3.872753590930743,2250.1561228412934,1,5.539909489062547,41.5173868023436,-63.730213319256166,19.978025436401367
s1273_n456,456,0.8015633771929823,1189.04,1574,-1.46553720410283,5.937594413757325,0.3964199906597028,0.23903508771929824,3.5532403192790536,2712.878756350358,5,14.729839532499941,48.13923417493398,-37.99236201070539,21.287647247314453
s1274_n540,540,0.7452514814814815,995.969,3062,-1.1611998914370605,6.3674108505249025,0.04095314249636079,0.0,2.4702978839936645,2190.0380997495486,2,8.428175524857847,0.8464256184145121,-0.9043790409661572,23.61212730407715
s1275_n588,588,0.8337348639455782,301.791,910,-139.12433853177998,4.0500284194946286,0.7485590325114069,0.9540816326530612,2.9193593164411813,2660.2609860932857,7,12.883179023081707,0.0,-219.65122730413424,21.9693603515625
s1276_n619,619,0.8018583198707593,821.699,1275,2.47655740236406,8.857069587707517,0.49794011006016964,0.5638126009693053,2.454874067577903,1859.0912297135008,5,9.573208377293952,7.134095076979197,-0.8603799250662693,24.872652053833008
s1277_n675,675,0.786710962962963,1317.66,414,-1.6677927062263471,5.032319831848144,0.4162675862320065,0.17185185185185184,3.0596977333262387,1861.5101757460184,3,4.574328999148762,8.389207792652952,-6.081900177109308,24.608610153198242
s1278_n715,715,0.788783076923077,806.166,434,-8.329561716734446,6.188936424255371,0.46110396248386903,0.38181818181818183,3.6313300261674497,1335.7638192128438,4,1.7067065251484779,60.55604878881286,-36.637528573900894,27.3006534576416
s1279_n779,779,0.7901666238767651,584.637,422,-24.860402980348354,5.05710163116455,0.1804896918862178,0.07317073170731707,3.734358917872421,6186.698548153602,15,40.033460854752676,67.51973747349157,-100.23695697885181,27.344594955444336
s1280_n332,332,0.8004837349397591,490.241,797,0.8264434661051823,7.312756919860839,0.6001398197650887,0.6686746987951807,3.541981300493625,1169.9042532962126,1,5.578745066790578,42.24322177202639,-27.899294182992794,18.197093963623047
s1281_n383,383,0.7811597911227154,1928.69,1800,-21.497235035114034,4.0500284194946286,0.37232706232567886,0.09138381201044386,3.3618412510977422,3474.0088258183273,14,15.022463829332938,3.092765726315907,-16.819432268766807,19.801349639892578
s1282_n406,406,0.7741366995073891,765.362,552,-4.482878530602559,5.076711082458496,0.23769386708617676,0.0,3.489582962834036,2490.892686631876,10,8.177394558469606,32.5120156868302,-16.382575859197097,19.537517547607422
s1283_n483,483,0.8032656314699793,1551.75,547,-5.400953001826352,5.566322135925293,0.2300452852209347,0.010351966873706004,3.44506246562134,2465.4892660469563,3,6.237965183371849,56.32941134151737,-49.71762637717032,22.827178955078125
s1284_n548,548,0.7959080291970803,828.911,781,-38.24688374221559,4.751705741882325,0.423764068894902,0.3083941605839416,3.6626954021435867,2420.3449477714953,3,10.335063246406868,41.293822916663395,-95.03637368343144,22.95407485961914
s1285_n587,587,0.8029274275979557,1607.21,1,-114.35933294512085,4.0500284194946286,0.6414924324340049,0.9420783645655877,3.511198692591731,1961.508098807073,3,5.804221581640706,1.6407049301359342,-206.40265147326443,24.34748077392578
s1286_n606,606,0.768603300330033,1557.6,8370,22.467251804980453,9.679750633239745,0.07333845699661974,0.0,2.755111131746784,2473.0495509383154,3,4.415229198015427,44.666583735100176,-9.83338430232877,25.178203582763672
s1287_n679,679,0.778741973490427,1361.54,133,75.28897181152792,9.934723091125488,0.17841297528527394,0.0,3.5710549982038313,1158.8644097980546,2,3.5204740020206455,182.13122528074584,-24.748575275296524,25.548721313476562
s1288_n725,725,0.7994637241379311,1043.95,157,-51.207742414053286,4.823095512390137,0.3754360163015179,0.057931034482758624,3.6759002978843203,1601.831927601886,3,2.713344067865852,56.99171543916328,-101.92489641725305,27.25029754638672
s1289_n773,773,0.8336501940491592,303.294,1171,-196.9053242660774,4.0500284194946286,0.7993962717370158,0.9805950840879689,2.7161911583182388,3571.019767279886,7,24.52581805379003,30.395804873657276,-397.61575461395154,24.031429290771484
s1290_n328,328,0.8046161585365854,1059.36,3512,-43.31771585393578,4.31529598236084,0.25754996389102114,0.009146341463414634,3.6100811178010597,893.4938976939155,0,1.8148104418827136,27.90874641007022,-94.84774630038035,18.714948654174805
s1291_n381,381,0.7997955380577426,918.699,766,-12.248562414108662,5.170552253723143,0.13237539233665363,0.0,3.774064952526752,2305.0299658478343,5,6.514639001546005,52.49498584361889,-59.63382812054141,20.239259719848633
s1292_n440,440,0.79217,1118.27,3144,36.49810237529071,9.80043544769287,0.13245988991723998,0.0022727272727272726,3.0742052151027766,1247.7122792191033,0,2.1625930003056233,88.88239962836616,-17.458451030071352,20.725969314575195
s1293_n479,479,0.7819546972860124,2346.08,140,-3.5053426631223576,4.844353294372558,0.5490972426422914,0.7202505219206681,3.3650598318464358,2442.9036830997056,6,8.588893117369977,8.024376293344005,-10.690604630101365,23.51565170288086
s1294_n515,515,0.811087572815534,1250.41,783,-11.877920187124957,5.439912223815917,0.2998555915964747,0.005825242718446602,3.810419863294351,2309.4283069272383,5,6.374781890594153,76.19754322367586,-75.2136258270779,22.641597747802734
s1295_n556,556,0.8562086330935254,214.73,0,-137.7054081043908,4.318649482727051,0.6680567014294483,0.9046762589928058,2.5488049348068005,1256.920047295188,0,1.2202393751156475,31.339720029006294,-204.950412695035,24.764108657836914
s1296_n638,638,0.8134937304075235,1355.66,1400,-80.05051985798582,4.382707023620605,0.3590425047993492,0.13949843260188088,3.5983991881988704,2069.2119315814266,3,5.170415014358114,44.516914199249314,-156.04499776324258,25.559955596923828
s1297_n690,690,0.7648185507246377,2609.89,100,-7.83219080291374,4.733176231384278,0.3289269889484214,0.23043478260869565,3.522857723136401,1574.3263409606209,4,6.935159533722515,15.357001954663176,-13.990028005350219,28.05609130859375
s1298_n739,739,0.784807307171854,662.838,512,-13.390698406753657,5.0082201004028315,0.4897812197135462,0.41948579161028415,3.475165607611909,1838.9690436608828,3,4.697676338872523,55.30078635839154,-41.395578520874,28.003021240234375
s1299_n795,795,0.8168796226415095,623.65,4,-89.27587160737546,4.465407752990722,0.23341042973720894,0.09559748427672957,3.591350786595601,4072.7339240716565,17,17.68632872103237,70.94173695231297,-210.3322155125268,27.804946899414062
s1300_n349,349,0.781740687679083,824.364,1524,-11.604645526571037,5.295427513122559,0.30173664228228325,0.06303724928366762,3.9583917327800213,3119.310113131608,10,11.67843656323627,31.074638886981027,-34.706007731595776,18.787439346313477
s1301_n369,369,0.8391010840108402,908.674,528,-125.80091073279553,4.0500284194946286,0.7293605701710264,0.943089430894309,3.370711366872791,1534.7812336792454,2,1.644433994870568,4.952870175865746,-213.08884269587287,20.32814598083496
s1302_n447,447,0.7757046979865772,810.768,4175,-44.46836013611548,4.0500284194946286,0.29945919160406737,0.029082774049217,3.4966153710579255,2839.576960204345,10,10.459628360653463,8.58990651925941,-44.366106587210346,20.049304962158203
s1303_n476,476,0.7704514705882352,2892.37,2867,-27.468282088246674,4.0500284194946286,0.3542616895704029,0.008403361344537815,3.4570505072152606,3689.341578195123,13,10.95693262767098,9.212510915023822,-17.317945828649563,22.691457748413086
s1304_n507,507,0.7734712031558185,597.097,2008,-43.172516511321035,4.0500284194946286,0.3375556880205895,0.013806706114398421,3.2810353025772008,2469.059905028636,4,7.762767750358757,23.87120738511218,-59.536950330967265,27.576128005981445
s1305_n583,583,0.8261794168096055,1667.0,0,-66.32067010647856,4.0500284194946286,0.6588672803572235,0.9948542024013722,2.2216757596907235,1260.1389711303536,1,0.3599327108246108,1.6628963394790832,-67.61397281852672,23.530073165893555
s1306_n612,612,0.789121568627451,1229.28,12697,-29.312749262548223,4.932055854797362,0.04141181497631654,0.0,3.302156552722329,2631.014377122677,4,4.474874093774448,60.92508792564376,-111.32866769015874,24.136110305786133
s1307_n668,668,0.7959154191616765,1840.17,1558,-54.44780319661493,4.63723201751709,0.2972920996738278,0.05538922155688623,4.000822176132833,4183.805156330831,10,13.347093366782584,53.0972722953764,-122.22477394343423,25.547761917114258
s1308_n700,700,0.7914884285714286,704.85,6,-37.0750858714233,4.998045921325683,0.5477597103134701,0.7771428571428571,3.558037530807517,2019.1371068518538,5,3.865641567549625,50.76981966754897,-79.42216299462811,27.086475372314453
s1309_n768,768,0.7628981770833333,934.421,9037,-7.23040550176912,5.293267631530762,0.21904780232619067,0.09505208333333333,3.447496899033903,3592.1415546494577,9,15.978883529453576,55.8652714642419,-30.65390346189202,28.250696182250977
s1310_n316,316,0.8101765822784811,682.549,2071,-27.197529905250235,4.714135169982909,0.14243597069085503,0.0,3.432076552678298,1490.3446661173925,2,2.4433030861687914,34.074589802316424,-76.93428007857084,19.258607864379883
s1311_n394,394,0.7933406091370557,889.334,1059,21.823063986454862,9.321306419372558,0.11424409323931609,0.0,3.775295995283696,2930.3633145528565,8,11.00656032002426,89.57053949519522,-41.204381481347255,20.474411010742188
s1312_n409,409,0.7898188264058679,661.677,77,33.838096791328894,11.73094120025635,0.5029107670384949,0.48166259168704156,3.5770552861289437,1999.3701379595398,7,5.310767052768907,130.949471005429,-22.280161067076065,19.94437599182129
s1313_n483,483,0.784476397515528,685.791,565,23.365050969947525,11.268122673034668,0.5328701552130143,0.5942028985507246,3.532525389818749,1979.3848054023927,7,9.799532857012778,102.95694791900299,-23.0393793512958,20.518301010131836
s1314_n502,502,0.8271412350597609,786.049,643,-91.90099072687556,4.249078559875489,0.3246473407006339,0.06573705179282868,3.463287586304321,1456.609625499207,0,3.3412069228276375,42.47851751064446,-162.7283946829954,22.312091827392578
s1315_n557,557,0.8055660682226212,574.146,171,-33.951978188176454,4.908808708190917,0.519363603226609,0.6822262118491921,3.5446221734713275,952.3611562278694,1,0.6484502279239039,57.613815257810366,-97.13211229469313,26.795011520385742
s1316_n636,636,0.7707292452830189,2449.58,1038,0.44639863369528987,7.584447288513185,0.4316009615423023,0.15880503144654087,3.0362295445563743,5156.181933028228,22,25.541079972215947,0.6835551697188482,0.0,24.309598922729492
s1317_n679,679,0.7773194403534609,2992.98,1215,-6.248878464644655,5.025101280212403,0.32594828504213985,0.0,3.677054621008578,7064.636055144703,22,20.205908823805753,43.46631422768808,-31.01863770996443,27.971261978149414
s1318_n739,739,0.7986775372124493,857.335,50,-51.93947590336968,4.847934150695799,0.4935964436862344,0.29905277401894453,3.5446252478259113,478.68578932349226,1,0.4188241250447987,81.0519438370003,-134.1185944456251,30.25994110107422
s1319_n777,777,0.8018158301158301,1474.77,290,-42.28253231179043,5.439173316955566,0.49438874969932156,0.43243243243243246,3.818830414855173,2174.67618976393,4,7.13308962035733,69.6813595842003,-141.29054596874826,25.798959732055664
s1320_n342,342,0.7975599415204677,834.541,642,-14.091057762204478,5.074096488952636,0.24314172303924042,0.0,3.9240585886352344,2088.1213123898347,2,6.056668174947234,37.46853477233686,-55.930229821776635,19.592710494995117
s1321_n377,377,0.7915204244031829,851.81,1754,-5.595516700516079,5.956805992126465,0.2961348490558541,0.007957559681697613,4.0000463691992865,3695.7398945446866,10,9.705279393725924,40.48294213912091,-35.82462959364639,19.86044692993164
s1322_n419,419,0.7874584725536994,1938.77,353,-9.496314937769734,4.0500284194946286,0.5969326793121066,0.7613365155131265,3.2096555168383976,1437.3131576314324,5,4.7637196229147625,2.4782113556813083,-14.102522791976368,23.585113525390625
s1323_n490,490,0.8211438775510204,1109.31,13,-83.79090672009558,4.208552360534668,0.41901285478709865,0.22244897959183674,3.588709443513208,1574.0586593271978,3,4.258685446355709,20.1988905760435,-133.59458494215508,23.489057540893555
s1324_n533,533,0.7764864915572232,2928.94,2551,-35.42153050235174,4.168537712097168,0.2605187818747144,0.0,3.6186785117308515,7153.009446684228,19,25.511791764724038,24.93744437157052,-43.11587201729755,22.615182876586914
s1325_n559,559,0.7871874776386404,1899.15,1727,-26.361771862460547,4.244304084777832,0.4769059451818039,0.38461538461538464,3.3849201837353005,4119.603773238909,11,15.463210132204827,14.711410953186155,-51.5231001447486,27.619421005249023
s1326_n637,637,0.7997290423861853,1717.81,891,-21.668453269470007,5.177031898498535,0.2576387627445903,0.015698587127158554,3.503656549380514,4715.295975602361,11,23.4948248233259,57.93014000599053,-76.23385311029719,24.35526466369629
s1327_n698,698,0.772956446991404,1419.71,1425,-63.31976718659382,4.0500284194946286,0.32770161769111955,0.0,3.396186048558759,4282.542278137446,14,17.293526639120913,6.242637168797354,-87.37700161702722,28.231935501098633
s1328_n745,745,0.7672676510067113,845.967,2,-20.74489967545893,5.615601539611816,0.4569534614454377,0.14093959731543623,3.2386164329751934,1119.5723013642548,2,1.5449401086412486,17.255816116615915,-24.735498732907185,27.979013442993164
s1329_n753,753,0.7564754316069057,1331.09,2383,-7.862914525001965,5.382106971740723,0.1227551761110607,0.0,3.062282745821643,2117.528058653219,2,8.002470215529891,8.66713309328721,-8.696551584782073,27.564001083374023
s1330_n317,317,0.7964432176656152,715.619,551,-19.794278844186515,4.905625724792479,0.15584141989928993,0.0,3.8585314507013253,2490.4676376122957,8,9.7819831792062,28.781338676293803,-52.56930023586132,18.1168270111084
s1331_n383,383,0.8139535248041775,946.389,878,-33.01517596471886,4.6538290023803714,0.264711660811216,0.020887728459530026,3.6647961831177023,1754.0735835460848,5,4.385329592730502,49.603772024333935,-99.28048490536992,20.611364364624023
s1332_n405,405,0.801919012345679,1072.17,1357,-7.977740792938249,5.5620023727416985,0.19940160113762445,0.04691358024691358,3.8726044287812553,2172.0464645431407,2,5.307056683049333,56.67857627820257,-58.22798943937785,20.022132873535156
s1333_n468,468,0.8127903846153846,1000.97,1432,21.86416728939325,9.34999485015869,0.18110989670183222,0.019230769230769232,3.2256995176295877,1390.301233102956,1,2.2831440712029765,110.76857598479242,-48.271800631362055,21.947097778320312
s1334_n528,528,0.7973280303030303,1061.21,53,-57.242710671752974,4.63615207672119,0.3147276737105285,0.0946969696969697,3.745828684078074,1852.8450138286398,1,5.221715063990225,50.26363681773459,-114.82846540832588,25.49692726135254
s1335_n570,570,0.79493,1256.25,5139,-48.958764983704995,4.6405855178833,0.13085446002197001,0.0,3.727950655082104,2631.3259711891374,3,7.131681821280726,49.929752050981364,-112.63779371559723,22.742616653442383
s1336_n604,604,0.8099455298013245,1216.74,394,-134.82229904463676,4.0500284194946286,0.4058596951945202,0.24668874172185432,3.698525437350693,3164.760107072568,2,2.1097124679455503,1.8711716190690482,-217.497542571657,24.887372970581055
s1337_n683,683,0.8126491947291363,1582.14,2540,-68.04129464634893,4.496214485168457,0.37049564640143934,0.14641288433382138,3.451312809413964,2274.7092230258586,5,5.503173418706977,48.84439705891822,-147.34585037677107,26.956087112426758
s1338_n704,704,0.7806220170454545,1347.4,678,-18.15797106160727,5.399215507507324,0.4212972832250097,0.19460227272727273,3.854970518391507,3091.62002540755,6,8.562487508636286,46.68841204187036,-53.75836782389583,26.554248809814453
s1339_n793,793,0.7912459016393444,1551.03,2646,-24.371393679923017,5.350106620788575,0.25781590757626055,0.02269861286254729,3.6305317392100123,1843.7321820713191,1,4.29965537989605,109.84971079337308,-107.7629654596194,26.398500442504883
s1340_n340,340,0.7935582352941176,649.545,2047,-14.805300379312584,5.031410408020019,0.3299577116272277,0.1323529411764706,3.651368478129311,2276.6832314903395,6,8.003490532299773,32.36737117209137,-44.22039828699637,18.4365177154541
s1341_n385,385,0.801684155844156,852.47,1210,-14.784649858658447,5.197493934631347,0.24554284023956507,0.04415584415584416,3.9322264877485504,2155.5329411004896,2,6.931060351427002,53.67190963369629,-66.45723466368469,20.37167739868164
s1342_n434,434,0.8070716589861751,1347.09,2079,-38.55372767617136,4.679236030578613,0.31781233741716663,0.11059907834101383,3.9541202969500295,2296.113329959094,6,5.9885076861053035,47.1507642938816,-100.43690084829353,21.41727638244629
s1343_n460,460,0.8249706521739131,1004.81,1150,-166.06622302000187,4.0500284194946286,0.5118167813119228,0.4891304347826087,3.5757605085245907,3010.4090066686,14,4.716988190746802,4.386186895804891,-229.05915104051778,21.681865692138672
s1344_n527,527,0.8037146110056925,1102.93,4749,-17.092698418243458,5.210055351257323,0.15077551560358207,0.0,3.7411943968884955,2397.9203579399723,2,5.607194449249679,71.89029057423713,-79.4108851459935,22.322811126708984
s1345_n563,563,0.7929742451154529,553.963,204,-24.448340150170324,4.254421424865723,0.30838816442131994,0.0,3.202580599072852,2720.349903412839,21,11.99152986294328,25.005678719025287,-62.64906494689691,24.879940032958984
s1346_n630,630,0.7640069841269842,1015.93,0,10.779109395969485,9.171804237365723,0.3170214822135385,0.015873015873015872,3.113691070790191,739.8850134710586,0,9.491789421029855,109.96926378470505,-42.18011600924333,27.5002384185791
s1347_n667,667,0.8004607196401798,1465.45,6643,-37.200032474767156,4.844239616394042,0.11825983036368967,0.0,3.248861519026789,1738.8253231892188,1,5.2256670916686065,67.60364476295665,-118.99432481076147,26.648117065429688
s1348_n725,725,0.7723660689655173,2076.87,0,-16.49624717141019,6.098335075378416,0.3355977667026156,0.011034482758620689,3.3035939774625134,1833.6155132389447,1,0.29803538456447154,68.32852071437699,-56.135933464695,31.84285545349121
s1349_n793,793,0.8099059268600253,1574.52,2406,-66.02780460882124,4.7497163772583,0.23953651268809578,0.006305170239596469,3.640338440164429,2048.753016848417,2,3.792269698517263,97.5245232276462,-180.4662133365035,26.793800354003906
